id,sigma_N_per_m,mu_Pa_s,rho_kg_per_m3,Dn_mm,outcome,R_m,R_std_m,Vi_m_per_s,Vi_std_m_per_s,Vo_m_per_s,Vo_std_m_per_s,ho_m,cor,We,Bo,Oh,cor_from_velocities
238,0.0187,0.00174,870,0.4,b,0.00022793903148844363,4.6238012057840757e-07,0.11178854076564093,9.00507371630169e-06,0.04104272776246347,9.134838695711927e-06,0.00022890649558709482,0.36920888,0.1325229,0.02371287,0.02857324,0.36714611
239,0.0187,0.00174,870,0.4,b,0.00023069043261999533,3.9029262139277597e-07,0.4530277556727292,0.00013318942357589387,0.11103668422353326,7.920867988513605e-06,0.0002768253248657262,0.25393693,2.2027076,0.02428879,0.02840233,0.24509908
240,0.0187,0.00174,870,0.4,b,0.00023087800194629575,3.9162012116537283e-07,0.11305465123685676,9.425326991121202e-06,0.04122812629798347,8.619713193679544e-06,0.00023270640171255502,0.36850242,0.13728942,0.0243283,0.02839079,0.3646743
241,0.0187,0.00174,870,0.4,b,0.00022836092096407113,4.817789603897962e-07,0.5146057605129631,0.0001493006314627979,0.12564774861174685,1.234885975395381e-05,0.0002856552895224733,0.2527063,2.81351166,0.02380073,0.02854683,0.24416312
242,0.0187,0.00174,870,0.4,b,0.00022880193589561583,6.729083042827366e-07,0.12736951437876579,6.403710941238724e-06,0.045068724222855336,8.560065823473907e-06,0.0002324692734170977,0.36005506,0.17269045,0.02389274,0.02851931,0.35384232
243,0.0187,0.00174,870,0.4,b,0.00022785376641871652,2.0438176017445116e-07,0.04401623253037468,1.1253492417935036e-05,0.008351091211265952,6.096014602906323e-05,0.00023211012342785282,0.28124707,0.02053807,0.02369513,0.02857858,0.18972753
244,0.0187,0.00174,870,0.4,b,0.0002308192622875781,3.4737510368783374e-07,0.518878638966772,0.00015319884474709154,0.126466166345094,1.2682616171088585e-05,0.00029312394794651345,0.25287256,2.89122093,0.02431592,0.02839441,0.24372976
245,0.0187,0.00174,870,0.4,b,0.00023146230278164,5.792546481668405e-07,0.12811840355793952,5.468958139264108e-06,0.0458363855831094,7.502231285026849e-06,0.00023490229683821383,0.36346691,0.17675876,0.02445159,0.02835494,0.35776582
246,0.0187,0.00174,870,0.4,b,0.00023082906067371423,2.42455890762433e-07,0.04410174935490466,9.938962517807114e-06,0.0022488920206782267,0.0003408632526666502,0.0002423961034949932,0.34537499,0.02088718,0.02431799,0.0283938,0.05099326
247,0.0187,0.00174,870,0.4,b,0.00022210706294021286,4.12242784473667e-06,0.5201634726914344,0.0002010862340278878,0.12659145071376002,1.347559480357099e-05,0.0002942928538833881,0.2538951,2.79588767,0.02251497,0.02894594,0.24336859
248,0.0187,0.00174,870,0.4,b,0.00023014505518979624,5.030083931388967e-07,0.12893996916635198,1.1833817807008836e-05,0.04529582155268594,7.854116548246753e-06,0.00023383665160768826,0.35744075,0.17801411,0.02417408,0.02843597,0.35129388
249,0.0187,0.00174,870,0.4,b,0.00022982802835334385,1.8954177586077052e-07,0.04372288757720719,1.5723655903101748e-05,0.004406213866704434,0.00014107479550822894,0.00024010872737315408,0.34010043,0.02044082,0.02410753,0.02845557,0.10077591
250,0.0187,0.00174,870,0.4,b,0.00023100843851373462,3.5265852444366286e-07,0.5241741423554819,0.00020431215105994255,0.12660612908476196,1.3897480651509919e-05,0.0003039106698750426,0.25208078,2.95295397,0.0243558,0.02838278,0.24153448
251,0.0187,0.00174,870,0.4,b,0.00023205896383239624,2.715870597119128e-07,0.12973985782698105,1.1329254590144767e-05,0.046023457300162246,7.51886968067789e-06,0.0002337547966025414,0.35751172,0.18172841,0.02457782,0.02831846,0.35473646
252,0.0187,0.00174,870,0.4,b,0.00023205896383239624,2.715870597119128e-07,0.05516436260575148,0.0008850282247538982,0.0116882239196525,7.358189880225208e-05,0.00024035705730402967,0.31367803,0.03285437,0.02457782,0.02831846,0.21187998
253,0.0187,0.00174,870,0.4,b,0.00023152256860228286,3.074160378702462e-07,0.5759250180308232,0.0002335975725901176,0.14447128365389175,1.2985134984567623e-05,0.00030112761600913605,0.25892742,3.57275197,0.02446433,0.02835125,0.25085086
254,0.0187,0.00174,870,0.4,b,0.00023261394076817867,3.3703388234164015e-07,0.14401894132434587,1.4345617571198039e-05,0.04933196727149408,6.848329345525624e-06,0.00023832614618232267,0.35033651,0.22446706,0.02469552,0.02828466,0.34253805
255,0.0187,0.00174,870,0.4,b,0.00023239366984810681,2.3517932538912977e-07,0.048747858849275814,1.2185678412360425e-05,0.00971783473663436,4.140359228884837e-05,0.00024305803707232678,0.35747548,0.02569289,0.02464877,0.02829806,0.19934896
256,0.0187,0.00174,870,0.4,b,0.00022938350277521713,5.15586429845435e-07,0.5862497972354346,0.0002056716552512041,0.14930939404975743,1.4861710138662859e-05,0.0002789656028926216,0.26018308,3.66779655,0.02401436,0.02848313,0.25468562
257,0.0187,0.00174,870,0.4,b,0.00022984092228820073,6.360486046777088e-07,0.14670451578788254,1.3402386757770405e-05,0.05075210502853457,6.006495393168941e-06,0.00023298197916348318,0.35006188,0.23013992,0.02411023,0.02845477,0.3459478
258,0.0187,0.00174,870,0.4,b,0.0002290342194495202,2.2682130225558793e-07,0.04952008227278594,1.1326876909449214e-05,0.01217850819810917,3.897609130300488e-05,0.0002358737599819551,0.33941724,0.02613008,0.02394128,0.02850484,0.24593069
259,0.0187,0.00174,870,0.4,b,0.00022513134165252555,5.156470344295907e-07,0.5767789921560836,0.00021787583310225688,0.1418510533429909,1.3611121457744379e-05,0.00034330426151051784,0.25971955,3.48443585,0.02313229,0.02875086,0.24593658
260,0.0187,0.00174,870,0.4,b,0.00022575986034304788,6.197496332485982e-07,0.144196594509121,1.735957393557362e-05,0.04998674573362848,6.745854201524385e-06,0.00022874872485743165,0.35070117,0.21839082,0.02326163,0.02871081,0.34665691
261,0.0187,0.00174,870,0.4,b,0.00022533668547430698,2.2507850355190155e-07,0.049249587655016795,1.1735130596603529e-05,0.01319922185304779,4.037877983110454e-05,0.00023225858672260488,0.35751747,0.02542815,0.0231745,0.02873776,0.26800675
262,0.0187,0.00174,870,0.4,b,0.0002290497438932199,3.2290332087072524e-07,0.5815566016402001,0.00020715987259764732,0.14768385632395092,1.503373402501179e-05,0.000273245734875506,0.25894469,3.60405522,0.02394453,0.02850388,0.2539458
263,0.0187,0.00174,870,0.4,b,0.00022848273306605587,1.93822882028965e-06,0.1451947327517066,1.662613671392947e-05,0.05054718286555402,6.2627785865343605e-06,0.00023428672206996675,0.35580712,0.2240953,0.02382613,0.02853922,0.34813372
264,0.0187,0.00174,870,0.4,b,0.00022996882095701688,2.2304756479398212e-07,0.04965980206654041,1.1928554332166764e-05,0.00047917822973397503,0.00017678349607164106,0.000243686686620126,0.33050114,0.02638497,0.02413707,0.02844686,0.00964922
265,0.0187,0.00174,870,0.4,b,0.00022518576812199093,6.021015930804248e-07,0.6226467218770103,0.00018769255381054199,0.16060096398971802,1.8852694853678903e-05,0.0002867242397250088,0.26390074,4.06164533,0.02314347,0.02874739,0.25793272
266,0.0187,0.00174,870,0.4,b,0.0002255925971941319,7.948011691931558e-07,0.15721580576984323,1.5091572532633828e-05,-0.021445139605807982,3.9654965995250326e-05,0.0003550381839781879,0.34836672,0.25941489,0.02322717,0.02872145,-0.13640575
267,0.0187,0.00174,870,0.4,b,0.0002255925971941319,7.948011691931558e-07,0.05214443397320446,9.06346500624957e-06,0.015255206970046061,3.0254672189459194e-05,0.00022721720172112149,0.31194911,0.02853766,0.02322717,0.02872145,0.29255677
268,0.0187,0.00174,870,0.4,b,0.00022846090416684704,4.479027659503955e-07,0.6271058753196095,0.0002105704641485533,0.16126065384343966,2.116049048208072e-05,0.00029717177082001247,0.26373177,4.17995183,0.02382157,0.02854059,0.2571506
269,0.0187,0.00174,870,0.4,b,0.00022946402115603826,5.645428318958115e-07,0.158900619820128,1.678535643565354e-05,0.055007521178685466,6.295526927981133e-06,0.00023159673407538052,0.34856102,0.26955254,0.02403122,0.02847813,0.34617562
270,0.0187,0.00174,870,0.4,b,0.0002290011708695253,2.567021493682079e-07,0.05307171674270228,1.045164146887879e-05,0.015824160621194436,2.4714226938996598e-05,0.0002317429880332526,0.3286362,0.03000832,0.02393437,0.0285069,0.29816561
271,0.0187,0.00174,870,0.4,b,0.00022769286664571002,5.666724570925108e-07,0.6225891330482427,0.0002262041911677024,0.16053215506165167,2.1440190020597352e-05,0.0003009801955919493,0.26494183,4.10610587,0.02366168,0.02858868,0.25784606
272,0.0187,0.00174,870,0.4,b,0.00022839512936817852,6.926468152169572e-07,0.15778600219807806,1.898567215119109e-05,0.05388103475410611,6.749121416101951e-06,0.00023062879003191592,0.34404946,0.26454614,0.02380786,0.02854469,0.34148172
273,0.0187,0.00174,870,0.4,b,0.00022778599540148757,2.641574924146163e-07,0.05256886877875382,1.1561397149101349e-05,0.014387137390557655,3.348402194817877e-05,0.00023250228550451062,0.32922037,0.02928613,0.02368104,0.02858284,0.2736817
274,0.0187,0.00174,870,0.4,b,0.00023229281790770876,3.160271490288804e-07,0.6298819371121932,0.00020650460860686246,0.16227551256969064,2.2453619953464517e-05,0.00029928842997063715,0.26398005,4.28777253,0.02462738,0.0283042,0.25762846
275,0.0187,0.00174,870,0.4,b,0.000233486934178858,4.3012887649843897e-07,0.16034700558076065,1.788212756817072e-05,0.053396514304043026,6.631414796186801e-06,0.00024155981292981897,0.3421306,0.27929421,0.02488123,0.02823173,0.333006
