source,series,t_over_tsigma,rc_over_R,We,Oh,Bo
km_model,km_model,3.568738582730347,0.1807787479822128,0.0231,0.03,0.02
km_model,km_model,3.5691045479743844,0.18078241131105546,0.0231,0.03,0.02
km_model,km_model,3.5694705132184223,0.18078606286499244,0.0231,0.03,0.02
km_model,km_model,3.56983647846246,0.17864102191599252,0.0231,0.03,0.02
km_model,km_model,3.570202443706498,0.17864460938842958,0.0231,0.03,0.02
km_model,km_model,3.5705684089505354,0.17864818518211315,0.0231,0.03,0.02
km_model,km_model,3.5709343741945734,0.1786517493213275,0.0231,0.03,0.02
km_model,km_model,3.571300339438611,0.17865530183101472,0.0231,0.03,0.02
km_model,km_model,3.571666304682649,0.17865884273674168,0.0231,0.03,0.02
km_model,km_model,3.5720322699266864,0.17866237206466795,0.0231,0.03,0.02
km_model,km_model,3.572398235170724,0.17866588984151544,0.0231,0.03,0.02
km_model,km_model,3.572764200414762,0.17866939609453872,0.0231,0.03,0.02
km_model,km_model,3.5731301656587995,0.17867289085149687,0.0231,0.03,0.02
km_model,km_model,3.5734961309028375,0.1786763741406262,0.0231,0.03,0.02
km_model,km_model,3.573862096146875,0.17867984599061432,0.0231,0.03,0.02
km_model,km_model,3.574228061390913,0.1786833064305748,0.0231,0.03,0.02
km_model,km_model,3.5745940266349505,0.17868675549002358,0.0231,0.03,0.02
km_model,km_model,3.5749599918789885,0.17653996495292482,0.0231,0.03,0.02
km_model,km_model,3.575325957123026,0.17654335121025344,0.0231,0.03,0.02
km_model,km_model,3.575691922367064,0.17654672623996884,0.0231,0.03,0.02
km_model,km_model,3.5760578876111015,0.17655009007419137,0.0231,0.03,0.02
km_model,km_model,3.5764238528551395,0.17655344274529508,0.0231,0.03,0.02
km_model,km_model,3.576789818099177,0.17655678428588983,0.0231,0.03,0.02
km_model,km_model,3.5771557833432146,0.17656011472880467,0.0231,0.03,0.02
km_model,km_model,3.5775217485872526,0.17656343410707154,0.0231,0.03,0.02
km_model,km_model,3.57788771383129,0.1765667424539097,0.0231,0.03,0.02
km_model,km_model,3.5782536790753285,0.17657003980271097,0.0231,0.03,0.02
km_model,km_model,3.5786196443193665,0.17657332618702543,0.0231,0.03,0.02
km_model,km_model,3.578985609563404,0.1765766016405478,0.0231,0.03,0.02
km_model,km_model,3.579351574807442,0.1765798661971043,0.0231,0.03,0.02
km_model,km_model,3.5797175400514796,0.17443140112519365,0.0231,0.03,0.02
km_model,km_model,3.5800835052955176,0.1744346046258534,0.0231,0.03,0.02
km_model,km_model,3.580449470539555,0.17443779741010051,0.0231,0.03,0.02
km_model,km_model,3.580815435783593,0.17444097951286466,0.0231,0.03,0.02
km_model,km_model,3.5811814010276306,0.17444415096912239,0.0231,0.03,0.02
km_model,km_model,3.5815473662716686,0.1744473118138877,0.0231,0.03,0.02
km_model,km_model,3.581913331515706,0.17445046208220297,0.0231,0.03,0.02
km_model,km_model,3.5822792967597437,0.17445360180913083,0.0231,0.03,0.02
km_model,km_model,3.5826452620037816,0.17445673102974588,0.0231,0.03,0.02
km_model,km_model,3.583011227247819,0.17445984977912682,0.0231,0.03,0.02
km_model,km_model,3.583377192491857,0.1744629580923493,0.0231,0.03,0.02
km_model,km_model,3.5837431577358947,0.17446605600447876,0.0231,0.03,0.02
km_model,km_model,3.5841091229799327,0.17446914355056362,0.0231,0.03,0.02
km_model,km_model,3.58447508822397,0.17231903241597946,0.0231,0.03,0.02
km_model,km_model,3.584841053468008,0.17232206095787286,0.0231,0.03,0.02
km_model,km_model,3.5852070187120457,0.1723250793268203,0.0231,0.03,0.02
km_model,km_model,3.5855729839560837,0.17232808755809537,0.0231,0.03,0.02
km_model,km_model,3.5859389492001212,0.1723310856869079,0.0231,0.03,0.02
km_model,km_model,3.5863049144441588,0.17233407374839968,0.0231,0.03,0.02
km_model,km_model,3.5866708796881968,0.1723370517776397,0.0231,0.03,0.02
km_model,km_model,3.5870368449322343,0.1723400198096202,0.0231,0.03,0.02
km_model,km_model,3.5874028101762723,0.1723429778792529,0.0231,0.03,0.02
km_model,km_model,3.58776877542031,0.17234592602136511,0.0231,0.03,0.02
km_model,km_model,3.588134740664348,0.17234886427069623,0.0231,0.03,0.02
km_model,km_model,3.5885007059083853,0.17235179266189465,0.0231,0.03,0.02
km_model,km_model,3.5888666711524233,0.17020011459714635,0.0231,0.03,0.02
km_model,km_model,3.589232636396461,0.17020298602861883,0.0231,0.03,0.02
km_model,km_model,3.589598601640499,0.17020584779863848,0.0231,0.03,0.02
km_model,km_model,3.5899645668845364,0.1702086999416013,0.0231,0.03,0.02
km_model,km_model,3.5903305321285743,0.1702115424917865,0.0231,0.03,0.02
km_model,km_model,3.590696497372612,0.1702143754833545,0.0231,0.03,0.02
km_model,km_model,3.5910624626166494,0.1702171989503451,0.0231,0.03,0.02
km_model,km_model,3.5914284278606874,0.1702200129266758,0.0231,0.03,0.02
km_model,km_model,3.591794393104725,0.17022281744613987,0.0231,0.03,0.02
km_model,km_model,3.592160358348763,0.170225612542405,0.0231,0.03,0.02
km_model,km_model,3.5925263235928004,0.17022839824901176,0.0231,0.03,0.02
km_model,km_model,3.5928922888368384,0.17023117459937212,0.0231,0.03,0.02
km_model,km_model,3.593258254080876,0.16807796031662045,0.0231,0.03,0.02
km_model,km_model,3.593624219324914,0.1680806818124204,0.0231,0.03,0.02
km_model,km_model,3.5939901845689515,0.1680833941473153,0.0231,0.03,0.02
km_model,km_model,3.5943561498129895,0.16808609735419253,0.0231,0.03,0.02
km_model,km_model,3.594722115057027,0.168088791465798,0.0231,0.03,0.02
km_model,km_model,3.5950880803010645,0.16809147651473613,0.0231,0.03,0.02
km_model,km_model,3.5954540455451025,0.1680941525334689,0.0231,0.03,0.02
km_model,km_model,3.59582001078914,0.16809681955431585,0.0231,0.03,0.02
km_model,km_model,3.596185976033178,0.16809947760945318,0.0231,0.03,0.02
km_model,km_model,3.5965519412772156,0.1681021267309136,0.0231,0.03,0.02
km_model,km_model,3.5969179065212535,0.16810476695058618,0.0231,0.03,0.02
km_model,km_model,3.597283871765291,0.16810739830021607,0.0231,0.03,0.02
km_model,km_model,3.597649837009329,0.16595267951944193,0.0231,0.03,0.02
km_model,km_model,3.5980158022533666,0.16595525812955464,0.0231,0.03,0.02
km_model,km_model,3.5983817674974046,0.16595782806066772,0.0231,0.03,0.02
km_model,km_model,3.598747732741442,0.16596038934385604,0.0231,0.03,0.02
km_model,km_model,3.5991136979854796,0.16596294201004555,0.0231,0.03,0.02
km_model,km_model,3.5994796632295176,0.16596548609001352,0.0231,0.03,0.02
km_model,km_model,3.599845628473556,0.16596802161438848,0.0231,0.03,0.02
km_model,km_model,3.6002115937175936,0.165970548613651,0.0231,0.03,0.02
km_model,km_model,3.6005775589616316,0.16597306711813326,0.0231,0.03,0.02
km_model,km_model,3.600943524205669,0.16597557715802014,0.0231,0.03,0.02
km_model,km_model,3.601309489449707,0.165978078763349,0.0231,0.03,0.02
km_model,km_model,3.6016754546937446,0.1638224546789826,0.0231,0.03,0.02
km_model,km_model,3.6020414199377826,0.16382490548980652,0.0231,0.03,0.02
km_model,km_model,3.60240738518182,0.16382734805167556,0.0231,0.03,0.02
km_model,km_model,3.602773350425858,0.1638297823938913,0.0231,0.03,0.02
km_model,km_model,3.6031393156698956,0.16383220854560723,0.0231,0.03,0.02
km_model,km_model,3.6035052809139336,0.1638346265358296,0.0231,0.03,0.02
km_model,km_model,3.603871246157971,0.16383703639341765,0.0231,0.03,0.02
km_model,km_model,3.6042372114020087,0.16383943814708465,0.0231,0.03,0.02
km_model,km_model,3.6046031766460467,0.1638418318253981,0.0231,0.03,0.02
km_model,km_model,3.604969141890084,0.16384421745678074,0.0231,0.03,0.02
km_model,km_model,3.605335107134122,0.16384659506951105,0.0231,0.03,0.02
km_model,km_model,3.6057010723781597,0.1616895708623048,0.0231,0.03,0.02
km_model,km_model,3.6060670376221977,0.1616918995836176,0.0231,0.03,0.02
km_model,km_model,3.6064330028662352,0.16169422046560739,0.0231,0.03,0.02
km_model,km_model,3.6067989681102732,0.16169653353579408,0.0231,0.03,0.02
km_model,km_model,3.6071649333543108,0.16169883882155542,0.0231,0.03,0.02
km_model,km_model,3.6075308985983487,0.16170113635012728,0.0231,0.03,0.02
km_model,km_model,3.6078968638423863,0.16170342614860497,0.0231,0.03,0.02
km_model,km_model,3.6082628290864243,0.1617057082439437,0.0231,0.03,0.02
km_model,km_model,3.608628794330462,0.16170798266295955,0.0231,0.03,0.02
km_model,km_model,3.6089947595744993,0.1617102494323301,0.0231,0.03,0.02
km_model,km_model,3.6093607248185373,0.1617125085785954,0.0231,0.03,0.02
km_model,km_model,3.609726690062575,0.15955411344290543,0.0231,0.03,0.02
km_model,km_model,3.610092655306613,0.1595563255566082,0.0231,0.03,0.02
km_model,km_model,3.6104586205506504,0.15955853021983538,0.0231,0.03,0.02
km_model,km_model,3.6108245857946883,0.15956072745837271,0.0231,0.03,0.02
km_model,km_model,3.611190551038726,0.15956291729787175,0.0231,0.03,0.02
km_model,km_model,3.611556516282764,0.15956509976385064,0.0231,0.03,0.02
km_model,km_model,3.6119224815268014,0.159567274881695,0.0231,0.03,0.02
km_model,km_model,3.6122884467708394,0.15956944267665862,0.0231,0.03,0.02
km_model,km_model,3.612654412014877,0.1595716031738646,0.0231,0.03,0.02
km_model,km_model,3.6130203772589145,0.159573756398306,0.0231,0.03,0.02
km_model,km_model,3.6133863425029524,0.15741405748434287,0.0231,0.03,0.02
km_model,km_model,3.61375230774699,0.15741616534269487,0.0231,0.03,0.02
km_model,km_model,3.614118272991028,0.15741826609467596,0.0231,0.03,0.02
km_model,km_model,3.6144842382350655,0.15742035976454233,0.0231,0.03,0.02
km_model,km_model,3.6148502034791035,0.15742244637642416,0.0231,0.03,0.02
km_model,km_model,3.615216168723141,0.15742452595432674,0.0231,0.03,0.02
km_model,km_model,3.615582133967179,0.15742659852213095,0.0231,0.03,0.02
km_model,km_model,3.6159480992112165,0.1574286641035946,0.0231,0.03,0.02
km_model,km_model,3.6163140644552545,0.15743072272235287,0.0231,0.03,0.02
km_model,km_model,3.616680029699292,0.1574327744019195,0.0231,0.03,0.02
km_model,km_model,3.61704599494333,0.15527179779363834,0.0231,0.03,0.02
km_model,km_model,3.6174119601873675,0.15527380572903432,0.0231,0.03,0.02
km_model,km_model,3.617777925431405,0.1552758068853957,0.0231,0.03,0.02
km_model,km_model,3.618143890675443,0.15527780128552524,0.0231,0.03,0.02
km_model,km_model,3.6185098559194806,0.15527978895210837,0.0231,0.03,0.02
km_model,km_model,3.6188758211635186,0.15528176990771433,0.0231,0.03,0.02
km_model,km_model,3.619241786407556,0.1552837441747968,0.0231,0.03,0.02
km_model,km_model,3.619607751651594,0.1552857117756946,0.0231,0.03,0.02
km_model,km_model,3.6199737168956316,0.15528767273263303,0.0231,0.03,0.02
km_model,km_model,3.6203396821396696,0.15528962706772426,0.0231,0.03,0.02
km_model,km_model,3.620705647383707,0.15312739863206698,0.0231,0.03,0.02
km_model,km_model,3.621071612627745,0.153129310798531,0.0231,0.03,0.02
km_model,km_model,3.6214375778717836,0.15313121649716732,0.0231,0.03,0.02
km_model,km_model,3.621803543115821,0.15313311574940794,0.0231,0.03,0.02
km_model,km_model,3.6221695083598586,0.1531350085765765,0.0231,0.03,0.02
km_model,km_model,3.6225354736038966,0.1531368949998887,0.0231,0.03,0.02
km_model,km_model,3.622901438847934,0.15313877504045356,0.0231,0.03,0.02
km_model,km_model,3.623267404091972,0.1531406487192738,0.0231,0.03,0.02
km_model,km_model,3.6236333693360097,0.15314251605724688,0.0231,0.03,0.02
km_model,km_model,3.6239993345800476,0.1531443770751657,0.0231,0.03,0.02
km_model,km_model,3.624365299824085,0.1509809224256841,0.0231,0.03,0.02
km_model,km_model,3.624731265068123,0.15098274280341314,0.0231,0.03,0.02
km_model,km_model,3.6250972303121607,0.1509845570091327,0.0231,0.03,0.02
km_model,km_model,3.6254631955561987,0.1509863650629889,0.0231,0.03,0.02
km_model,km_model,3.625829160800236,0.15098816698502776,0.0231,0.03,0.02
km_model,km_model,3.626195126044274,0.15098996279519578,0.0231,0.03,0.02
km_model,km_model,3.6265610912883117,0.1509917525133409,0.0231,0.03,0.02
km_model,km_model,3.6269270565323493,0.15099353615921304,0.0231,0.03,0.02
km_model,km_model,3.6272930217763872,0.15099531375246503,0.0231,0.03,0.02
km_model,km_model,3.6276589870204248,0.1488306914733356,0.0231,0.03,0.02
km_model,km_model,3.6280249522644628,0.14883242978452502,0.0231,0.03,0.02
km_model,km_model,3.6283909175085003,0.1488341621858863,0.0231,0.03,0.02
km_model,km_model,3.6287568827525383,0.1488358886964561,0.0231,0.03,0.02
km_model,km_model,3.629122847996576,0.14883760933517798,0.0231,0.03,0.02
km_model,km_model,3.629488813240614,0.14883932412090353,0.0231,0.03,0.02
km_model,km_model,3.6298547784846513,0.14884103307239252,0.0231,0.03,0.02
km_model,km_model,3.6302207437286893,0.148842736208314,0.0231,0.03,0.02
km_model,km_model,3.630586708972727,0.14884443354724675,0.0231,0.03,0.02
km_model,km_model,3.6309526742167644,0.1466786664470054,0.0231,0.03,0.02
km_model,km_model,3.6313186394608024,0.14668032582391685,0.0231,0.03,0.02
km_model,km_model,3.63168460470484,0.1466819795415535,0.0231,0.03,0.02
km_model,km_model,3.632050569948878,0.14668362761790857,0.0231,0.03,0.02
km_model,km_model,3.6324165351929154,0.14668527007088925,0.0231,0.03,0.02
km_model,km_model,3.6327825004369534,0.14668690691831712,0.0231,0.03,0.02
km_model,km_model,3.633148465680991,0.1466885381779291,0.0231,0.03,0.02
km_model,km_model,3.633514430925029,0.14669016386737777,0.0231,0.03,0.02
km_model,km_model,3.6338803961690664,0.14669178400423213,0.0231,0.03,0.02
km_model,km_model,3.6342463614131044,0.144524894674625,0.0231,0.03,0.02
km_model,km_model,3.634612326657142,0.1445264781319097,0.0231,0.03,0.02
km_model,km_model,3.63497829190118,0.14452805616942185,0.0231,0.03,0.02
km_model,km_model,3.6353442571452175,0.1445296288041749,0.0231,0.03,0.02
km_model,km_model,3.635710222389255,0.14453119605310263,0.0231,0.03,0.02
km_model,km_model,3.636076187633293,0.14453275793305956,0.0231,0.03,0.02
km_model,km_model,3.6364421528773305,0.14453431446082166,0.0231,0.03,0.02
km_model,km_model,3.6368081181213685,0.14453586565308707,0.0231,0.03,0.02
km_model,km_model,3.637174083365406,0.1445374115264764,0.0231,0.03,0.02
km_model,km_model,3.637540048609444,0.14236942233598895,0.0231,0.03,0.02
km_model,km_model,3.6379060138534816,0.14237093277537186,0.0231,0.03,0.02
km_model,km_model,3.6382719790975195,0.14237243802399938,0.0231,0.03,0.02
km_model,km_model,3.638637944341557,0.14237393809796553,0.0231,0.03,0.02
km_model,km_model,3.639003909585595,0.14237543301329053,0.0231,0.03,0.02
km_model,km_model,3.6393698748296326,0.14237692278592146,0.0231,0.03,0.02
km_model,km_model,3.63973584007367,0.1423784074317326,0.0231,0.03,0.02
km_model,km_model,3.640101805317708,0.1423798869665261,0.0231,0.03,0.02
km_model,km_model,3.6404677705617456,0.14021084929409228,0.0231,0.03,0.02
km_model,km_model,3.6408337358057836,0.14021229449608447,0.0231,0.03,0.02
km_model,km_model,3.641199701049821,0.14021373471110016,0.0231,0.03,0.02
km_model,km_model,3.641565666293859,0.1402151699544399,0.0231,0.03,0.02
km_model,km_model,3.6419316315378967,0.1402166002413352,0.0231,0.03,0.02
km_model,km_model,3.6422975967819347,0.1402180255869495,0.0231,0.03,0.02
km_model,km_model,3.642663562025972,0.14021944600637837,0.0231,0.03,0.02
km_model,km_model,3.64302952727001,0.1402208615146501,0.0231,0.03,0.02
km_model,km_model,3.6433954925140486,0.14022227212672617,0.0231,0.03,0.02
km_model,km_model,3.643761457758086,0.13805217768350755,0.0231,0.03,0.02
km_model,km_model,3.644127423002124,0.13805355514068948,0.0231,0.03,0.02
km_model,km_model,3.6444933882461616,0.1380549278213751,0.0231,0.03,0.02
km_model,km_model,3.644859353490199,0.13805629574005074,0.0231,0.03,0.02
km_model,km_model,3.645225318734237,0.13805765891113914,0.0231,0.03,0.02
km_model,km_model,3.6455912839782747,0.13805901734899978,0.0231,0.03,0.02
km_model,km_model,3.6459572492223127,0.13806037106792954,0.0231,0.03,0.02
km_model,km_model,3.64632321446635,0.13806172008216291,0.0231,0.03,0.02
km_model,km_model,3.646689179710388,0.13589061799940017,0.0231,0.03,0.02
km_model,km_model,3.6470551449544257,0.1358919349006246,0.0231,0.03,0.02
km_model,km_model,3.6474211101984637,0.13589324721308585,0.0231,0.03,0.02
km_model,km_model,3.6477870754425012,0.13589455495056585,0.0231,0.03,0.02
km_model,km_model,3.6481530406865392,0.1358958581267874,0.0231,0.03,0.02
km_model,km_model,3.6485190059305768,0.13589715675541422,0.0231,0.03,0.02
km_model,km_model,3.6488849711746143,0.13589845085005164,0.0231,0.03,0.02
km_model,km_model,3.6492509364186523,0.13589974042424696,0.0231,0.03,0.02
km_model,km_model,3.64961690166269,0.13372765043424667,0.0231,0.03,0.02
km_model,km_model,3.649982866906728,0.13372890891027295,0.0231,0.03,0.02
km_model,km_model,3.6503488321507653,0.13373016297816623,0.0231,0.03,0.02
km_model,km_model,3.6507147973948033,0.13373141265104296,0.0231,0.03,0.02
km_model,km_model,3.651080762638841,0.13373265794196398,0.0231,0.03,0.02
km_model,km_model,3.651446727882879,0.13373389886393527,0.0231,0.03,0.02
km_model,km_model,3.6518126931269164,0.13373513542990847,0.0231,0.03,0.02
km_model,km_model,3.6521786583709543,0.13373636765278082,0.0231,0.03,0.02
km_model,km_model,3.652544623614992,0.13156330932650742,0.0231,0.03,0.02
km_model,km_model,3.65291058885903,0.131564511439691,0.0231,0.03,0.02
km_model,km_model,3.6532765541030674,0.1315657093185971,0.0231,0.03,0.02
km_model,km_model,3.653642519347105,0.1315669029757123,0.0231,0.03,0.02
km_model,km_model,3.654008484591143,0.1315680924234719,0.0231,0.03,0.02
km_model,km_model,3.6543744498351804,0.13156927767425972,0.0231,0.03,0.02
km_model,km_model,3.6547404150792184,0.1315704587404089,0.0231,0.03,0.02
km_model,km_model,3.655106380323256,0.12939756918125658,0.0231,0.03,0.02
km_model,km_model,3.655472345567294,0.12939872101748634,0.0231,0.03,0.02
km_model,km_model,3.6558383108113315,0.1293998687748561,0.0231,0.03,0.02
km_model,km_model,3.6562042760553695,0.1294010124653055,0.0231,0.03,0.02
km_model,km_model,3.656570241299407,0.12940215210072592,0.0231,0.03,0.02
km_model,km_model,3.656936206543445,0.12940328769296056,0.0231,0.03,0.02
km_model,km_model,3.6573021717874825,0.12940441925380486,0.0231,0.03,0.02
km_model,km_model,3.65766813703152,0.12940554679500674,0.0231,0.03,0.02
km_model,km_model,3.658034102275558,0.12723172758640902,0.0231,0.03,0.02
km_model,km_model,3.6584000675195956,0.12723282683778744,0.0231,0.03,0.02
km_model,km_model,3.6587660327636335,0.12723392217206322,0.0231,0.03,0.02
km_model,km_model,3.659131998007671,0.12723501360060932,0.0231,0.03,0.02
km_model,km_model,3.659497963251709,0.1272361011347535,0.0231,0.03,0.02
km_model,km_model,3.6598639284957466,0.12723718478577867,0.0231,0.03,0.02
km_model,km_model,3.6602298937397846,0.12723826456492307,0.0231,0.03,0.02
km_model,km_model,3.660595858983822,0.1250635583980131,0.0231,0.03,0.02
km_model,km_model,3.66096182422786,0.1250646107145205,0.0231,0.03,0.02
km_model,km_model,3.6613277894718976,0.12506565925888657,0.0231,0.03,0.02
km_model,km_model,3.6616937547159356,0.1250667040419901,0.0231,0.03,0.02
km_model,km_model,3.662059719959973,0.12506774507466745,0.0231,0.03,0.02
km_model,km_model,3.6624256852040107,0.1250687823677126,0.0231,0.03,0.02
km_model,km_model,3.6627916504480487,0.12506981593187774,0.0231,0.03,0.02
km_model,km_model,3.663157615692086,0.12289424033196539,0.0231,0.03,0.02
km_model,km_model,3.663523580936124,0.1228952472417073,0.0231,0.03,0.02
km_model,km_model,3.6638895461801617,0.12289625051960087,0.0231,0.03,0.02
km_model,km_model,3.6642555114241997,0.12289725017605332,0.0231,0.03,0.02
km_model,km_model,3.6646214766682372,0.12289824622143215,0.0231,0.03,0.02
km_model,km_model,3.6649874419122757,0.12289923866606497,0.0231,0.03,0.02
km_model,km_model,3.6653534071563136,0.12290022752024017,0.0231,0.03,0.02
km_model,km_model,3.665719372400351,0.12072379990495183,0.0231,0.03,0.02
km_model,km_model,3.666085337644389,0.12072476289438269,0.0231,0.03,0.02
km_model,km_model,3.6664513028884267,0.12072572238776859,0.0231,0.03,0.02
km_model,km_model,3.6668172681324642,0.12072667839506696,0.0231,0.03,0.02
km_model,km_model,3.667183233376502,0.12072763092619757,0.0231,0.03,0.02
km_model,km_model,3.6675491986205397,0.12072857999104307,0.0231,0.03,0.02
km_model,km_model,3.6679151638645777,0.12072952559944893,0.0231,0.03,0.02
km_model,km_model,3.6682811291086153,0.11855226327945183,0.0231,0.03,0.02
km_model,km_model,3.6686470943526532,0.11855318379468917,0.0231,0.03,0.02
km_model,km_model,3.6690130595966908,0.1185541009453661,0.0231,0.03,0.02
km_model,km_model,3.6693790248407288,0.11855501474101043,0.0231,0.03,0.02
km_model,km_model,3.6697449900847663,0.11855592519111464,0.0231,0.03,0.02
km_model,km_model,3.6701109553288043,0.11855683230513617,0.0231,0.03,0.02
km_model,km_model,3.670476920572842,0.11855773609249753,0.0231,0.03,0.02
km_model,km_model,3.67084288581688,0.11637965627234204,0.0231,0.03,0.02
km_model,km_model,3.6712088510609173,0.11638053572043194,0.0231,0.03,0.02
km_model,km_model,3.671574816304955,0.11638141193128951,0.0231,0.03,0.02
km_model,km_model,3.671940781548993,0.11638228491403212,0.0231,0.03,0.02
km_model,km_model,3.6723067467930304,0.11638315467774395,0.0231,0.03,0.02
km_model,km_model,3.6726727120370684,0.11638402123147612,0.0231,0.03,0.02
km_model,km_model,3.673038677281106,0.11420516149050498,0.0231,0.03,0.02
km_model,km_model,3.673404642525144,0.11420600436330093,0.0231,0.03,0.02
km_model,km_model,3.6737706077691814,0.11420684411343413,0.0231,0.03,0.02
km_model,km_model,3.6741365730132194,0.11420768074966103,0.0231,0.03,0.02
km_model,km_model,3.674502538257257,0.11420851428070669,0.0231,0.03,0.02
km_model,km_model,3.674868503501295,0.11420934471526492,0.0231,0.03,0.02
km_model,km_model,3.6752344687453324,0.1120297209167888,0.0231,0.03,0.02
km_model,km_model,3.67560043398937,0.11203052831550651,0.0231,0.03,0.02
km_model,km_model,3.675966399233408,0.11203133270300034,0.0231,0.03,0.02
km_model,km_model,3.6763323644774455,0.11203213408767938,0.0231,0.03,0.02
km_model,km_model,3.6766983297214835,0.11203293247792309,0.0231,0.03,0.02
km_model,km_model,3.677064294965521,0.11203372788208119,0.0231,0.03,0.02
km_model,km_model,3.677430260209559,0.11203452030847406,0.0231,0.03,0.02
km_model,km_model,3.6777962254535965,0.10985412882060189,0.0231,0.03,0.02
km_model,km_model,3.6781621906976345,0.10985489891820413,0.0231,0.03,0.02
km_model,km_model,3.678528155941672,0.10985566612106139,0.0231,0.03,0.02
km_model,km_model,3.67889412118571,0.10985643043722013,0.0231,0.03,0.02
km_model,km_model,3.6792600864297476,0.1098571918746989,0.0231,0.03,0.02
km_model,km_model,3.6796260516737855,0.10985795044148827,0.0231,0.03,0.02
km_model,km_model,3.679992016917823,0.10767682692763632,0.0231,0.03,0.02
km_model,km_model,3.6803579821618606,0.10767756378337821,0.0231,0.03,0.02
km_model,km_model,3.6807239474058986,0.10767829784951441,0.0231,0.03,0.02
km_model,km_model,3.681089912649936,0.10767902913377086,0.0231,0.03,0.02
km_model,km_model,3.681455877893974,0.10767975764384692,0.0231,0.03,0.02
km_model,km_model,3.6818218431380116,0.10768048338741544,0.0231,0.03,0.02
km_model,km_model,3.6821878083820496,0.10549864349458078,0.0231,0.03,0.02
km_model,km_model,3.682553773626087,0.10549934813237744,0.0231,0.03,0.02
km_model,km_model,3.682919738870125,0.10550005008286523,0.0231,0.03,0.02
km_model,km_model,3.6832857041141627,0.105500749353461,0.0231,0.03,0.02
km_model,km_model,3.6836516693582007,0.10550144595155647,0.0231,0.03,0.02
km_model,km_model,3.684017634602238,0.1033189231765421,0.0231,0.03,0.02
km_model,km_model,3.6843835998462757,0.1033195991916876,0.0231,0.03,0.02
km_model,km_model,3.6847495650903137,0.10332027261191952,0.0231,0.03,0.02
km_model,km_model,3.6851155303343512,0.10332094344438088,0.0231,0.03,0.02
km_model,km_model,3.685481495578389,0.10332161169619056,0.0231,0.03,0.02
km_model,km_model,3.6858474608224268,0.10332227737444367,0.0231,0.03,0.02
km_model,km_model,3.6862134260664647,0.10113906882694683,0.0231,0.03,0.02
km_model,km_model,3.686579391310503,0.10113971450478626,0.0231,0.03,0.02
km_model,km_model,3.6869453565545407,0.10114035768486133,0.0231,0.03,0.02
km_model,km_model,3.6873113217985787,0.10114099837402626,0.0231,0.03,0.02
km_model,km_model,3.687677287042616,0.10114163657911265,0.0231,0.03,0.02
km_model,km_model,3.688043252286654,0.10114227230692939,0.0231,0.03,0.02
km_model,km_model,3.6884092175306917,0.09895839344038689,0.0231,0.03,0.02
km_model,km_model,3.6887751827747297,0.09895900973850927,0.0231,0.03,0.02
km_model,km_model,3.6891411480187672,0.09895962363340585,0.0231,0.03,0.02
km_model,km_model,3.689507113262805,0.09896023513165245,0.0231,0.03,0.02
km_model,km_model,3.6898730785068428,0.09896084423980311,0.0231,0.03,0.02
km_model,km_model,3.6902390437508803,0.09677632699386508,0.0231,0.03,0.02
km_model,km_model,3.6906050089949183,0.09677691716543065,0.0231,0.03,0.02
km_model,km_model,3.690970974238956,0.09677750501944586,0.0231,0.03,0.02
km_model,km_model,3.691336939482994,0.09677809056223803,0.0231,0.03,0.02
km_model,km_model,3.6917029047270313,0.09677867380011394,0.0231,0.03,0.02
km_model,km_model,3.6920688699710693,0.09459642844250371,0.0231,0.03,0.02
km_model,km_model,3.692434835215107,0.09459699324647,0.0231,0.03,0.02
km_model,km_model,3.692800800459145,0.0945975558165298,0.0231,0.03,0.02
km_model,km_model,3.6931667657031824,0.09459811615876938,0.0231,0.03,0.02
km_model,km_model,3.69353273094722,0.0945986742792555,0.0231,0.03,0.02
km_model,km_model,3.693898696191258,0.09241582088409017,0.0231,0.03,0.02
